node,adj nodes
419067655,"[419067566, 419067541, 419067944, 419068007]"
419071644,"[419072140, 419071680, 419071669, 419068369]"
419072195,"[419072214, 419072307, 419072195]"
419072430,[419071595]
419066717,"[419066820, 419063717, 419066964, 419066961]"
419066961,"[419066933, 419063717, 419066900, 419066717]"
419063717,"[419066961, 419063828, 419063843]"
419071387,"[419072586, 419071595, 419072034, 419072222]"
419072254,"[419072168, 1799218705, 419072445, 419068539, 419072393]"
419072393,"[419072118, 1799218705, 419068603]"
419066912,[419066592]
419066710,"[419066569, 419066965, 419066750]"
419066569,"[419066616, 419066710, 419066754]"
419066592,[419066912]
419072118,"[419070754, 419072168, 419072393, 560537369]"
419069477,"[419067638, 419067927, 419070068, 419069568]"
419069568,"[419067622, 419067927, 419078033, 419069477]"
419067927,"[419067549, 419069539, 419069568, 419067891, 419069953]"
419069539,"[419069438, 419069402, 419067927, 765949458]"
765949458,"[419069539, 419069492, 419069437]"
419069409,"[419069402, 419069492, 419069401]"
419070037,"[419068773, 419067889, 419069909, 419069867, 419068801]"
419069867,"[419069853, 419070037, 419069911]"
419069438,"[419069539, 419069409, 419069376, 419069437]"
419069437,"[419069438, 419070062, 419069401, 765949458]"
419066291,"[419065439, 419066291]"
419065439,"[419067012, 419065161, 419067320, 419066291, 1246793239]"
419063828,"[419063834, 419063717, 419063576]"
419063834,"[419066964, 419066900, 419063828]"
419070259,"[419070549, 419070601, 419070284]"
419065507,[419065554]
419065554,"[419065644, 419065569]"
419070167,"[419070133, 419070539, 419071293]"
419070539,"[419070606, 419070146, 419070167]"
419065644,"[419065591, 419065670, 419065554, 419066998]"
419065670,"[419067000, 3403689193, 419065591, 419067132, 419065644]"
419067132,"[419066998, 419067172, 419065670, 419065664]"
419066998,"[419067387, 419067076, 419067132]"
419070480,[419075116]
419070429,"[419070664, 419070364, 419075006, 419070502]"
419075142,[419070364]
419070146,"[419075103, 419070539, 419070189, 419071144]"
419070796,"[419071090, 419070754, 1112947333, 419071308, 419071289, 419071926, 1293164800]"
1293164800,"[419070353, 1112947333, 419070796]"
1112947333,"[419071687, 1293164800, 419072051]"
419063787,"[419063825, 419063643, 419063766]"
419063825,"[419063787, 419063643, 419063609, 419063777]"
419063643,"[419063577, 419063825, 419063692]"
419072510,"[419067566, 419068624, 419072235, 419068333]"
419068624,"[419072510, 419068416, 419068508, 419068579]"
419067566,"[419067549, 419067800, 419067655]"
419077779,"[419078126, 419077608, 419077779]"
419077828,[419077779]
560537369,"[419072118, 560537366, 560537370]"
560537370,"[419071458, 560537372, 560537369]"
419070754,"[419071458, 419071926, 419070796]"
419070062,"[419069376, 419069924, 419069994, 419069437]"
419069376,"[419069953, 419069438, 419070062]"
419063609,"[419063825, 419063766, 419063853, 1455954949]"
419063777,"[419063825, 419063577, 419063720]"
419063720,"[419063935, 419063777, 419063838]"
419063935,"[419063853, 419063720, 419063741]"
419063853,"[419066960, 419063877, 419063935, 419066825, 419066835]"
419078144,"[419073247, 419072918, 419073318, 419073063, 419078069, 419072874]"
419073063,"[3326635566, 419073113, 419078144, 419072874]"
419072874,"[419073063, 419073093]"
419066565,[419066946]
419066586,"[419066820, 419066611, 419066688]"
419066688,"[419066758, 419066946, 419066586, 419066933]"
419066946,"[419067441, 419066688, 419066704, 419063843]"
419067300,[419067327]
419067327,"[419067162, 419067426]"
419067217,"[419067015, 419066997, 419067202]"
419067202,"[419066997, 419067217, 419067393, 419067331]"
419066997,"[419067035, 419067202, 419067086]"
419060707,"[419060255, 419060368, 419060525, 419060612, 419060433]"
419060612,"[419060707, 3470812710, 419060580, 419060246]"
419060525,"[419060707, 419060225, 3013031754]"
419060225,"[3475323441, 419060255, 419060251, 419060525]"
419066581,"[419063889, 419066828, 419066754, 419066665, 419067396]"
419066665,"[419063874, 419066914, 419066581, 419066754]"
419063874,"[419066965, 419063896, 419067344, 419066665]"
419063896,"[419063957, 419063874, 419063889, 419062977]"
419063889,"[2776871003, 419063896, 419066870]"
419062372,"[1645797883, 419062623, 1649134350]"
1645797883,"[419062755, 419062372]"
1400718309,"[1797332437, 419061563, 419060995]"
1797332437,"[1400718309, 1797332428]"
1273173553,[419066205]
419066205,"[419066363, 419066343, 419066292]"
3475323441,"[419060865, 419060225, 419061030]"
419065261,"[419065250, 419065224, 419065284, 419066248]"
419065224,"[419065216, 419065160, 419065261]"
419065160,"[419065224, 419065160, 419066330]"
419066330,"[419065187, 419065160, 419066372, 1273173549]"
419066372,"[419066372, 419066330, 419066248]"
419066248,"[419066343, 419066372, 419066279]"
419065258,"[419065295, 419066114, 419065286, 419065222]"
419065222,"[419065258, 419065181, 419065213, 419065224]"
419065181,"[419066349, 419066298, 419065222]"
419066349,"[419066360, 419065181, 419066243, 419066199]"
419066243,"[419066280, 419066349, 419066271]"
419066271,"[419066114, 419066243, 419066362]"
419066114,"[419066202, 419066336, 419066271]"
419067015,"[419067181, 419065563, 419067217, 419065656]"
419067181,"[419067015, 419067483, 419067243, 419066820, 419067162]"
419060255,"[419060707, 419060433, 419060340, 419060225]"
419060433,"[419060255, 419062665, 419062723, 419060251]"
419065880,"[419065786, 419065946, 419065984]"
419065984,"[419065834, 419065880, 419066012]"
419066104,[419065786]
419066292,"[419066205, 419066145, 419066163]"
419066163,"[419066060, 419066061, 419066292]"
419060451,"[419062665, 4437061223, 419060251, 419061030]"
419060251,"[419060433, 419060451, 419060225]"
419062665,"[419060433, 419062880, 419060393]"
419066202,"[419066360, 419065982, 419066280, 419066114, 419066061]"
419066061,"[419066202, 419066163, 419065982]"
419065982,"[419066060, 419065563, 419066061]"
419065960,[419066202]
419064664,"[419064807, 419064365, 419061047]"
419064365,"[419064520, 419064103, 419064664]"
419064103,"[3030364165, 1648352169, 419064365]"
1648352169,"[419064006, 419061510, 419064103]"
419061510,"[1648352169, 419061047, 419061247]"
419061047,"[419060865, 4437061223, 419061510]"
419067086,"[419065712, 419066997, 419065695]"
419040924,[419041137]
419041137,[419041063]
419065279,"[419065195, 419065366, 419065367, 419065185]"
419065366,"[419065250, 419065279, 419065477]"
419065367,"[419065279, 419065411, 419065367, 419065481, 419065477]"
419065300,[419065367]
419067136,"[419067373, 419067116, 419067255, 2336798591]"
419067116,"[419065659, 419067053, 419067136]"
419065572,[419067136]
419041850,"[419041445, 1141820748, 419041758]"
1141820748,"[419041850, 1141820748, 419041758]"
419041758,"[1141820748, 3513953687]"
419065563,"[419065563, 419067086, 419065411, 419065598, 419065656]"
419065598,"[419065475, 419065629, 419065563]"
419065629,"[419065598, 419065250, 419065453, 419065660, 419065656]"
419065660,"[419065629, 419065660, 419065695]"
419065695,"[419067086, 419065286, 419065660, 419065672]"
419067035,"[419066997, 419065685, 419067212, 419065283]"
419065685,"[419065615, 419067104, 419067035, 419065564]"
419065564,"[419065503, 419065685, 419065499]"
419065503,"[419065537, 419065564, 419065412, 419065283]"
419065283,"[419065214, 419065503]"
419064693,"[419064712, 419065054, 419064370, 1706043752]"
419064370,"[419064500, 419064693, 419064221]"
419060393,"[1797364049, 419060340, 419062665]"
419060340,"[419060255, 419060225, 419060393]"
419064523,[419064901]
419064619,"[419064901, 419064537, 419064712]"
419064901,"[419064972, 419064619, 419064692]"
419064273,"[419064116, 419064293, 419064260]"
419064116,"[419064273, 419064068]"
419066376,"[419065195, 419066272, 419066351]"
419065195,"[419066376, 419065172, 419065279]"
419041249,"[583369983, 419040923, 419040908]"
419040908,"[419041249, 419040923, 419041098]"
419040923,"[583369994, 419040908, 419041283]"
419041063,"[583369994, 419040979, 419041137, 419039810, 419039845]"
419039593,"[419039598, 419040979, 419039852, 419039845, 419039629]"
419039852,"[1459443424, 419040979, 419039593]"
419040979,"[583369994, 419039852, 419041260]"
419062714,"[419060620, 419060376, 419062766, 419062651, 565575671]"
419060376,"[419060620, 419062714, 419060328]"
419060620,"[419061118, 419061165, 419060376]"
419039511,"[419039867, 419039110, 419039947, 1243365895]"
419039867,"[419039511, 419039363, 419039947]"
419070292,"[419077608, 419070672, 419070597, 1721707772, 419071953, 419070821, 419071244, 1082199085]"
419070597,"[1721707772, 419070736, 419071926, 419070292]"
1721707772,"[599446096, 419074371, 419070597]"
419063310,"[419064851, 419063280, 419063361, 1453755897]"
419063280,"[419063192, 419063236, 419063310, 419065143]"
419065143,"[419064897, 419063096, 419063280, 419063013]"
419039110,"[419039511, 419039363, 419039874]"
419039363,"[419039110, 419039497, 419039867]"
419039874,"[419039908, 419040127, 419039944, 419039619, 419039497]"
419053126,"[419053176, 419051461, 419053123, 1238227873]"
419053176,"[419053181, 419052810, 419053177, 419053126]"
419052810,"[419053176, 419052728, 419052806, 419052801]"
419052801,"[419052913, 419052810, 419052800, 419052794]"
419052913,"[419052903, 419052912, 419052801, 419051015]"
419051015,"[419052913, 419050881, 419051019, 419051022]"
419050881,"[3059701280, 419050880, 419050884, 419051015]"
3059701280,"[419050779, 419050881, 3059701281, 3059701279]"
419050779,"[1617041415, 419050767, 3059701280, 419050778]"
1617041415,"[1617041430, 419050779, 419051461, 419051418]"
419051461,"[1617041415, 419051207]"
419056973,"[1341009087, 419057232, 419056898]"
1341009087,"[1782351057, 419057217, 419056973]"
419057217,"[419057321, 1341009087, 1782351054]"
1782351054,"[1782351055, 419057232, 419057217]"
419057232,"[419055542, 419057235, 1782351054, 419056926]"
3240361946,[419039511]
419039882,"[419039908, 419040127, 419039895]"
419039908,"[419039874, 1243365895, 419039919, 419039882]"
1243365895,"[419039908, 3240361956, 419039511]"
419039005,"[419039107, 419038744, 419038819, 1147387047]"
1147387047,"[419039005, 1147387224, 419038684, 419038819]"
419038819,"[1147387224, 419038684, 1147387047]"
419053123,"[419053126, 419050778, 419053181]"
419053181,"[419053176, 419053123, 419052728]"
419052728,"[419052723, 419052810, 419052800, 419053181]"
419052800,"[419052792, 419052728, 419052912, 419052801]"
419052912,"[419052913, 419051022, 419052800, 419052916]"
419051022,"[419050880, 419051023, 419052912, 419051015]"
419050880,"[419050876, 419050881, 3059701281, 419051022]"
3059701281,"[419050880, 3059701280, 419050778, 3059701282]"
419050778,"[419050779, 419050776, 3059701281]"
419071687,"[1277952670, 419071529, 560537372]"
419054614,"[419054619, 419054869, 1145509507]"
419054619,"[3323334962, 419054704, 419054614]"
419039125,"[419039154, 419038866, 419039296]"
419039154,"[419039125, 1193335003, 419038866]"
419039111,"[419039171, 3245631429, 419039296, 419039342]"
419039296,"[419039111, 419039125, 419039342]"
419039342,"[419039296, 419039418, 419039391]"
419039065,"[419039171, 3245631429, 419039167]"
419039171,"[419039065, 3245631440, 419039111]"
419038990,"[419038827, 1453490398, 1147293101]"
419039530,[419039554]
419039739,"[419039554, 419039739]"
419039554,"[419039107, 419039739]"
1635640793,"[419051861, 1635640793]"
419051972,[419051861]
1635614223,[419051867]
419038646,"[419038839, 419038537, 419038592]"
419038839,"[419038680, 419038716, 419038692, 419038646, 3245631440]"
1439317025,"[419051869, 419051842, 1234307085, 564288622]"
419052032,[1439317025]
419039137,"[419038691, 419038984, 419039122, 419038790]"
419038790,"[419039967, 419038691, 419039137, 419038880]"
419038691,"[419038721, 419038790, 419038692]"
419052041,"[1634925859, 419051864, 1234307086]"
1634925859,"[1634925859, 419052094, 419052041]"
419052094,"[1634925859, 419052040, 419052225, 419052042]"
419052040,"[1635614158, 1234307054, 1234307079, 419052094]"
419039391,"[419039314, 1411546881, 419038692, 419039342]"
419039314,"[1411546883, 3245631429, 419039391]"
3245631429,"[419039314, 419039065, 419039111]"
419039167,"[419039065, 419038984, 419041322, 419039211]"
419038984,"[3245631440, 419039137, 419038692, 419039167]"
419038692,"[419038984, 419038716, 419038459, 419038691, 419038839, 1609675138, 419038598]"
419039211,"[419038856, 1439253316, 419039122, 419039167]"
419039122,"[1439253310, 419039137, 419038880, 419039211]"
419038880,"[419039122, 419039080, 419038790, 419039034]"
419039034,"[419038856, 419038880, 419039130]"
419038856,"[419038680, 419038784, 419039034]"
1234307079,"[419052040, 1635614158, 1234307054]"
1234307054,"[1234307052, 419052225, 1234307079]"
419039210,"[419038451, 1193335003, 419039183, 419039418]"
1193335003,"[419039154, 419039210, 419039207]"
419038866,"[419039125, 419038800, 419039154, 3245631769]"
3245631769,"[419038739, 419038866, 419038592]"
419038592,"[419038634, 419038370, 419038646, 3245631769]"
419038537,"[419038583, 419038646, 419038716, 419038451]"
419038451,"[419038491, 419038537, 419038598]"
3232888035,[419039210]
1234346351,"[419053157, 1234346351, 1623958900]"
1234346309,[1234346351]
419038657,"[419038634, 419038509, 419038739, 419038800]"
419038739,"[419038657, 419038338, 419038540, 419038800, 3245631769]"
419038800,"[419038739, 419038866, 419038736]"
419038495,"[419039296, 419038626, 419038338, 419038337, 419038758, 419038357]"
419038758,"[419038540, 419038736, 1199798282, 419038495]"
419038736,"[419038758, 419038894, 419038800]"
419063044,"[419063192, 419063044, 419063013]"
419063285,[419063044]
419065009,[419062913]
419065137,"[419062953, 419062913, 419065074]"
419062913,"[419063113, 419065118, 419065137]"
419038744,"[1243613478, 419038684, 419039005]"
419038684,"[419038744, 419038819, 1147387047]"
1147387224,"[1243613478, 419038819, 1147387047]"
1243613478,"[1147387224, 419038670, 419038744]"
419038572,"[419038480, 419038746, 419038670, 419038812]"
419038746,"[419038572, 419038812, 419038624, 419038416]"
419038812,"[419038746, 419038698]"
419044412,"[419043739, 419044412]"
419043602,[419044412]
419038480,"[419038624, 419038572, 419038698, 1243617015]"
419038624,"[419038480, 419038746, 419038698, 419038669]"
419038698,"[419038624, 419038747, 419038812]"
419039183,"[419039107, 419038894, 419039210, 559661242]"
419038894,"[419039183, 419038736, 419038626]"
419038716,"[419038839, 419038537, 419039111, 419038692]"
3245631440,"[419039171, 419038839, 419038984]"
419043924,[419043880]
419038341,"[419038331, 419038493, 419038418, 419038613]"
419038493,"[419038341, 419038441, 419038573]"
419038573,"[419038536, 419038493, 419038613, 419038444]"
419038613,"[419038747, 419038812, 419038573]"
419040343,"[419040032, 419040484, 419040370]"
419040484,"[419040675, 419040392, 419040343]"
3244896944,"[419038530, 419038500, 419038523]"
419038530,"[419038667, 419038459, 3244896944]"
419039618,"[419039140, 419039323, 419039609, 419039596, 1124811889]"
419039609,"[419039859, 419039618, 419039218, 1124811768]"
1232373480,"[1232373732, 419038426, 419038634, 1232373734]"
419038426,"[419038491, 419038474, 1232373879, 1232373480]"
